success_rate,recovery_rate,amount,payment_method,bank,failure_code,hour,action,success
0.8157894736842105,0.42857142857142855,3392.19,NETBANKING,ICICI,INSUFFICIENT_FUNDS,5,RETRY_NOW,0
0.6226415094339622,0.45,3739.33,UPI,ICICI,CARD_EXPIRED,22,RETRY_NOW,0
0.4444444444444444,0.4,6373.78,NETBANKING,AXIS,BANK_TIMEOUT,2,RETRY_NOW,0
0.5,1.0,3714.86,UPI,ICICI,AUTHENTICATION_FAILED,18,SEND_REMINDER,1
0.7037037037037037,0.46875,5408.38,CARD,HDFC,AUTHENTICATION_FAILED,18,NO_ACTION,0
0.0,1.0,9009.3,NETBANKING,YESBANK,LIMIT_EXCEEDED,9,RETRY_NOW,1
0.8518518518518519,0.75,4854.56,WALLET,SBI,NETWORK_ERROR,12,RETRY_LATER,1
0.75,0.5,2946.18,NETBANKING,YESBANK,NETWORK_ERROR,23,RETRY_LATER,0
0.25,0.16666666666666666,1367.03,WALLET,HDFC,AUTHENTICATION_FAILED,20,RETRY_LATER,0
0.88,0.6666666666666666,966.98,UPI,SBI,CARD_EXPIRED,6,SEND_REMINDER,1
0.6111111111111112,0.8571428571428571,7813.37,WALLET,HDFC,NETWORK_ERROR,18,SEND_REMINDER,0
0.7037037037037037,0.75,1680.24,UPI,AXIS,BANK_TIMEOUT,1,SEND_REMINDER,1
0.7345132743362832,0.43333333333333335,7068.48,WALLET,AXIS,LIMIT_EXCEEDED,22,RETRY_LATER,1
0.7368421052631579,0.6,4950.03,WALLET,HDFC,INSUFFICIENT_FUNDS,5,RETRY_NOW,1
0.5,1.0,8713.44,NETBANKING,HDFC,LIMIT_EXCEEDED,21,NO_ACTION,0
0.75,0.5,8239.6,UPI,AXIS,AUTHENTICATION_FAILED,17,NO_ACTION,0
0.90625,0.6666666666666666,212.63,UPI,HDFC,BANK_TIMEOUT,5,NO_ACTION,0
0.6538461538461539,0.4444444444444444,5581.28,WALLET,ICICI,LIMIT_EXCEEDED,6,SEND_REMINDER,0
0.5882352941176471,0.42857142857142855,3767.55,CARD,HDFC,INSUFFICIENT_FUNDS,7,RETRY_NOW,0
0.574468085106383,0.45,8383.55,WALLET,AXIS,NETWORK_ERROR,11,RETRY_NOW,0
0.7878787878787878,0.42857142857142855,6032.19,CARD,AXIS,AUTHENTICATION_FAILED,3,RETRY_LATER,0
0.7333333333333333,0.35,1411.43,UPI,HDFC,INSUFFICIENT_FUNDS,18,RETRY_NOW,1
0.6962025316455697,0.4583333333333333,174.7,UPI,KOTAK,BANK_TIMEOUT,4,RETRY_LATER,1
0.45454545454545453,0.3333333333333333,6131.4,WALLET,SBI,CARD_EXPIRED,22,RETRY_LATER,0
0.6666666666666666,0.0,5653.85,WALLET,SBI,BANK_TIMEOUT,3,NO_ACTION,0
0.5555555555555556,0.5,8191.42,UPI,YESBANK,INSUFFICIENT_FUNDS,14,SEND_REMINDER,1
0.8928571428571429,0.5,4919.96,NETBANKING,AXIS,INSUFFICIENT_FUNDS,21,SEND_REMINDER,1
0.56,0.45454545454545453,9647.42,UPI,ICICI,NETWORK_ERROR,10,RETRY_LATER,1
0.6875,0.8,6668.94,CARD,YESBANK,LIMIT_EXCEEDED,14,NO_ACTION,0
0.6363636363636364,0.25,6336.0,UPI,SBI,BANK_TIMEOUT,9,NO_ACTION,0
0.75,0.875,4346.67,WALLET,HDFC,CARD_EXPIRED,3,RETRY_LATER,1
0.5892857142857143,0.5652173913043478,4357.8,WALLET,YESBANK,NETWORK_ERROR,9,NO_ACTION,0
0.88,1.0,4616.34,CARD,KOTAK,BANK_TIMEOUT,20,NO_ACTION,0
0.7777777777777778,0.6,9476.39,UPI,KOTAK,BANK_TIMEOUT,4,NO_ACTION,0
0.7333333333333333,0.625,2980.66,NETBANKING,YESBANK,INSUFFICIENT_FUNDS,19,SEND_REMINDER,1
0.8333333333333334,0.4,9697.23,NETBANKING,SBI,LIMIT_EXCEEDED,15,RETRY_LATER,0
0.7346938775510204,0.23076923076923078,2911.5,CARD,AXIS,BANK_TIMEOUT,19,RETRY_LATER,0
0.7111111111111111,0.5384615384615384,2674.7,CARD,ICICI,BANK_TIMEOUT,9,RETRY_NOW,0
0.8095238095238095,0.25,4316.21,WALLET,ICICI,INSUFFICIENT_FUNDS,8,RETRY_NOW,0
0.6,0.65,8325.61,WALLET,YESBANK,LIMIT_EXCEEDED,15,RETRY_NOW,1
0.8,0.36363636363636365,1303.1,UPI,YESBANK,LIMIT_EXCEEDED,16,SEND_REMINDER,1
0.3333333333333333,0.5,9001.84,NETBANKING,YESBANK,NETWORK_ERROR,11,SEND_REMINDER,0
0.8064516129032258,0.3333333333333333,6251.17,UPI,ICICI,INSUFFICIENT_FUNDS,13,NO_ACTION,0
0.76,0.5555555555555556,595.66,WALLET,YESBANK,NETWORK_ERROR,6,RETRY_NOW,0
0.84,0.75,2390.75,NETBANKING,HDFC,NETWORK_ERROR,16,SEND_REMINDER,1
0.5972222222222222,0.4482758620689655,9914.16,NETBANKING,ICICI,AUTHENTICATION_FAILED,0,NO_ACTION,0
0.7032967032967034,0.4444444444444444,8045.44,CARD,KOTAK,NETWORK_ERROR,11,RETRY_NOW,1
0.5833333333333334,0.6,2714.24,NETBANKING,ICICI,NETWORK_ERROR,20,NO_ACTION,0
0.775,0.5555555555555556,3479.09,UPI,AXIS,LIMIT_EXCEEDED,20,NO_ACTION,0
0.75,0.0,2323.78,UPI,HDFC,LIMIT_EXCEEDED,5,RETRY_NOW,0
0.0,0.6666666666666666,4403.11,WALLET,AXIS,BANK_TIMEOUT,12,RETRY_NOW,1
0.725,0.45454545454545453,1377.45,UPI,KOTAK,CARD_EXPIRED,14,SEND_REMINDER,1
0.7407407407407407,0.7142857142857143,7062.09,UPI,HDFC,LIMIT_EXCEEDED,6,SEND_REMINDER,1
0.0,0.0,8815.22,UPI,HDFC,BANK_TIMEOUT,18,RETRY_NOW,0
0.875,1.0,3003.86,UPI,HDFC,AUTHENTICATION_FAILED,23,NO_ACTION,0
0.7580645161290323,0.4,5384.58,UPI,YESBANK,BANK_TIMEOUT,19,RETRY_LATER,1
0.9032258064516129,0.3333333333333333,3030.55,WALLET,KOTAK,LIMIT_EXCEEDED,6,RETRY_LATER,0
0.25,0.0,4123.37,WALLET,ICICI,NETWORK_ERROR,13,SEND_REMINDER,0
0.6567164179104478,0.5217391304347826,9021.92,CARD,YESBANK,INSUFFICIENT_FUNDS,22,RETRY_LATER,0
0.7671232876712328,0.5294117647058824,7006.89,CARD,ICICI,INSUFFICIENT_FUNDS,23,SEND_REMINDER,1
0.7142857142857143,0.75,485.06,UPI,SBI,INSUFFICIENT_FUNDS,9,RETRY_LATER,0
0.7397260273972602,0.631578947368421,4755.62,UPI,KOTAK,INSUFFICIENT_FUNDS,7,RETRY_NOW,0
0.7692307692307693,0.6666666666666666,9688.05,UPI,SBI,BANK_TIMEOUT,7,RETRY_NOW,0
0.6,0.625,6168.15,NETBANKING,ICICI,CARD_EXPIRED,10,SEND_REMINDER,0
0.8,0.6363636363636364,8310.44,NETBANKING,SBI,INSUFFICIENT_FUNDS,6,RETRY_LATER,1
0.6904761904761905,0.5384615384615384,9895.32,CARD,HDFC,BANK_TIMEOUT,0,RETRY_NOW,1
0.5833333333333334,0.4,7686.2,NETBANKING,ICICI,NETWORK_ERROR,12,RETRY_NOW,0
0.5,0.5,197.71,WALLET,HDFC,CARD_EXPIRED,2,RETRY_LATER,0
0.7837837837837838,0.75,4165.17,WALLET,ICICI,CARD_EXPIRED,21,RETRY_NOW,1
0.6707317073170732,0.5185185185185185,6706.16,UPI,SBI,INSUFFICIENT_FUNDS,7,SEND_REMINDER,0
0.8214285714285714,0.4,1050.85,CARD,SBI,LIMIT_EXCEEDED,6,NO_ACTION,0
0.7692307692307693,0.5555555555555556,4763.67,CARD,SBI,NETWORK_ERROR,8,SEND_REMINDER,0
0.6666666666666666,0.4444444444444444,5334.16,NETBANKING,ICICI,AUTHENTICATION_FAILED,9,RETRY_LATER,1
0.75,0.5,2946.18,NETBANKING,YESBANK,NETWORK_ERROR,23,SEND_REMINDER,1
0.5625,0.5714285714285714,7097.19,WALLET,ICICI,INSUFFICIENT_FUNDS,5,RETRY_NOW,0
0.6744186046511628,0.5714285714285714,2855.55,WALLET,KOTAK,INSUFFICIENT_FUNDS,11,RETRY_NOW,1
0.7543859649122807,0.8571428571428571,9292.73,WALLET,HDFC,LIMIT_EXCEEDED,16,RETRY_LATER,0
0.7352941176470589,0.8888888888888888,9138.03,CARD,YESBANK,CARD_EXPIRED,5,RETRY_NOW,0
0.708029197080292,0.425,4393.28,WALLET,ICICI,INSUFFICIENT_FUNDS,10,RETRY_LATER,1
0.891566265060241,0.6666666666666666,9444.3,CARD,KOTAK,AUTHENTICATION_FAILED,10,RETRY_NOW,1
0.9253731343283582,0.5,4294.46,CARD,SBI,INSUFFICIENT_FUNDS,18,SEND_REMINDER,1
0.7699115044247787,0.5769230769230769,2689.92,UPI,AXIS,INSUFFICIENT_FUNDS,21,SEND_REMINDER,1
0.8333333333333334,0.6428571428571429,6907.93,NETBANKING,AXIS,NETWORK_ERROR,15,RETRY_LATER,0
0.6707317073170732,0.4074074074074074,834.86,CARD,ICICI,NETWORK_ERROR,0,NO_ACTION,0
0.7647058823529411,0.5,3535.7,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,17,RETRY_NOW,0
0.7777777777777778,0.5,5914.7,NETBANKING,HDFC,AUTHENTICATION_FAILED,15,RETRY_LATER,1
0.5517241379310345,0.46153846153846156,6859.38,UPI,SBI,LIMIT_EXCEEDED,17,RETRY_LATER,0
0.75,0.5833333333333334,5835.58,UPI,AXIS,NETWORK_ERROR,19,RETRY_NOW,0
0.6666666666666666,0.0,3577.7,WALLET,HDFC,AUTHENTICATION_FAILED,16,RETRY_LATER,0
0.6557377049180327,0.38095238095238093,5125.78,WALLET,AXIS,BANK_TIMEOUT,5,RETRY_NOW,0
0.9130434782608695,0.5,730.7,NETBANKING,YESBANK,CARD_EXPIRED,15,RETRY_LATER,0
0.78125,0.35714285714285715,303.78,WALLET,YESBANK,LIMIT_EXCEEDED,4,SEND_REMINDER,0
0.7226890756302521,0.5151515151515151,6201.06,CARD,AXIS,INSUFFICIENT_FUNDS,17,SEND_REMINDER,0
0.6923076923076923,0.5,7785.46,NETBANKING,AXIS,CARD_EXPIRED,13,NO_ACTION,0
0.8125,0.3333333333333333,6629.36,UPI,SBI,BANK_TIMEOUT,20,RETRY_LATER,1
0.9090909090909091,1.0,4746.16,UPI,AXIS,LIMIT_EXCEEDED,5,RETRY_LATER,1
0.9166666666666666,0.0,2527.66,CARD,YESBANK,LIMIT_EXCEEDED,0,NO_ACTION,0
0.8,0.5,3310.6,UPI,KOTAK,NETWORK_ERROR,5,SEND_REMINDER,0
0.6363636363636364,0.5,882.16,WALLET,HDFC,BANK_TIMEOUT,21,NO_ACTION,0
0.8,1.0,8137.96,CARD,AXIS,INSUFFICIENT_FUNDS,16,NO_ACTION,0
0.6590909090909091,0.5333333333333333,9109.3,NETBANKING,KOTAK,AUTHENTICATION_FAILED,18,RETRY_NOW,0
0.9615384615384616,0.6666666666666666,7021.45,UPI,YESBANK,AUTHENTICATION_FAILED,13,NO_ACTION,0
0.59375,0.5384615384615384,9111.43,WALLET,AXIS,AUTHENTICATION_FAILED,8,RETRY_LATER,1
0.8,0.3333333333333333,3027.24,WALLET,ICICI,BANK_TIMEOUT,7,SEND_REMINDER,0
0.5882352941176471,0.5714285714285714,195.31,UPI,ICICI,NETWORK_ERROR,19,RETRY_NOW,0
0.7115384615384616,0.6,1959.57,WALLET,AXIS,CARD_EXPIRED,9,RETRY_LATER,1
0.9090909090909091,0.0,9637.88,CARD,SBI,CARD_EXPIRED,4,RETRY_LATER,0
0.8214285714285714,0.2,5806.37,CARD,HDFC,AUTHENTICATION_FAILED,3,SEND_REMINDER,0
0.896551724137931,1.0,9964.3,NETBANKING,AXIS,BANK_TIMEOUT,13,RETRY_NOW,1
0.801980198019802,0.6,7035.59,WALLET,YESBANK,AUTHENTICATION_FAILED,15,SEND_REMINDER,0
0.6666666666666666,0.4,4991.27,NETBANKING,YESBANK,BANK_TIMEOUT,14,RETRY_LATER,1
0.5,0.5,8078.15,NETBANKING,ICICI,CARD_EXPIRED,3,NO_ACTION,0
0.6296296296296297,0.5,3199.51,CARD,AXIS,NETWORK_ERROR,14,RETRY_LATER,1
0.6582278481012658,0.5185185185185185,1697.14,WALLET,SBI,INSUFFICIENT_FUNDS,0,RETRY_NOW,0
0.75,0.75,3688.66,WALLET,HDFC,BANK_TIMEOUT,22,RETRY_NOW,1
0.6896551724137931,0.5,2187.02,UPI,YESBANK,LIMIT_EXCEEDED,3,RETRY_NOW,0
0.7301587301587301,0.6470588235294118,7425.44,UPI,ICICI,LIMIT_EXCEEDED,23,RETRY_LATER,1
0.797979797979798,0.4,5316.72,CARD,ICICI,LIMIT_EXCEEDED,12,SEND_REMINDER,0
0.625,0.6666666666666666,1657.11,CARD,HDFC,AUTHENTICATION_FAILED,15,RETRY_NOW,1
0.0,0.0,5190.31,CARD,SBI,NETWORK_ERROR,22,SEND_REMINDER,0
0.8275862068965517,0.4,7009.83,UPI,HDFC,NETWORK_ERROR,21,NO_ACTION,0
0.6323529411764706,0.52,4911.68,WALLET,YESBANK,AUTHENTICATION_FAILED,9,RETRY_LATER,0
0.7397260273972602,0.42105263157894735,4495.49,WALLET,SBI,INSUFFICIENT_FUNDS,9,RETRY_LATER,0
0.8865979381443299,0.45454545454545453,1810.68,CARD,YESBANK,LIMIT_EXCEEDED,19,RETRY_NOW,1
0.7804878048780488,0.5555555555555556,8842.17,UPI,ICICI,INSUFFICIENT_FUNDS,17,RETRY_LATER,1
0.8524590163934426,0.4444444444444444,2420.1,CARD,SBI,INSUFFICIENT_FUNDS,2,NO_ACTION,0
0.9074074074074074,0.6,4632.63,NETBANKING,KOTAK,CARD_EXPIRED,9,RETRY_LATER,1
0.8,0.0,2805.98,UPI,ICICI,AUTHENTICATION_FAILED,20,NO_ACTION,0
0.84,0.5,258.06,UPI,SBI,LIMIT_EXCEEDED,9,RETRY_LATER,1
0.7833333333333333,0.6153846153846154,4533.23,WALLET,AXIS,BANK_TIMEOUT,19,RETRY_NOW,1
0.8514851485148515,0.26666666666666666,6134.0,WALLET,AXIS,BANK_TIMEOUT,5,NO_ACTION,0
0.9090909090909091,0.6666666666666666,5898.81,NETBANKING,YESBANK,LIMIT_EXCEEDED,23,NO_ACTION,0
0.7037037037037037,0.46875,5408.38,CARD,HDFC,AUTHENTICATION_FAILED,18,SEND_REMINDER,1
0.6666666666666666,1.0,7523.76,NETBANKING,AXIS,AUTHENTICATION_FAILED,23,SEND_REMINDER,0
0.95,1.0,5173.1,NETBANKING,HDFC,LIMIT_EXCEEDED,19,SEND_REMINDER,0
0.7741935483870968,0.42857142857142855,6717.29,NETBANKING,KOTAK,NETWORK_ERROR,17,SEND_REMINDER,1
0.8378378378378378,0.3333333333333333,6264.1,WALLET,HDFC,BANK_TIMEOUT,12,RETRY_NOW,0
0.0,0.0,1721.89,CARD,ICICI,BANK_TIMEOUT,11,RETRY_NOW,0
0.7613636363636364,0.2857142857142857,1929.21,WALLET,ICICI,BANK_TIMEOUT,9,SEND_REMINDER,0
0.7837837837837838,0.3125,8049.49,WALLET,YESBANK,LIMIT_EXCEEDED,21,RETRY_LATER,1
0.8933333333333333,0.25,5189.41,CARD,AXIS,AUTHENTICATION_FAILED,9,RETRY_LATER,1
0.85,0.6666666666666666,8638.01,CARD,AXIS,CARD_EXPIRED,10,NO_ACTION,0
0.9411764705882353,0.0,9653.01,CARD,KOTAK,LIMIT_EXCEEDED,14,SEND_REMINDER,0
0.6956521739130435,0.5714285714285714,3574.72,CARD,SBI,BANK_TIMEOUT,19,NO_ACTION,0
0.7,0.4444444444444444,3147.03,UPI,KOTAK,BANK_TIMEOUT,10,NO_ACTION,0
0.7777777777777778,0.0,4878.71,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,6,RETRY_NOW,0
0.746031746031746,0.5625,6969.73,WALLET,ICICI,INSUFFICIENT_FUNDS,21,RETRY_LATER,0
0.8292682926829268,0.42857142857142855,4408.6,NETBANKING,KOTAK,BANK_TIMEOUT,8,NO_ACTION,0
0.7297297297297297,0.5,5808.96,WALLET,KOTAK,LIMIT_EXCEEDED,21,RETRY_LATER,1
0.5833333333333334,1.0,9446.04,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,22,RETRY_LATER,1
0.8108108108108109,0.42857142857142855,3711.64,UPI,ICICI,CARD_EXPIRED,1,RETRY_LATER,0
0.6875,0.6,6379.05,WALLET,HDFC,AUTHENTICATION_FAILED,15,NO_ACTION,0
0.875,0.4,5031.88,UPI,SBI,AUTHENTICATION_FAILED,19,RETRY_LATER,0
0.8214285714285714,0.35,6959.24,WALLET,AXIS,AUTHENTICATION_FAILED,21,SEND_REMINDER,1
0.7333333333333333,0.3333333333333333,8555.95,WALLET,KOTAK,INSUFFICIENT_FUNDS,2,NO_ACTION,0
0.75,0.42857142857142855,5166.57,WALLET,SBI,NETWORK_ERROR,16,RETRY_NOW,0
0.7333333333333333,0.08333333333333333,3013.85,UPI,HDFC,INSUFFICIENT_FUNDS,18,NO_ACTION,0
0.8901098901098901,0.5,1489.31,UPI,SBI,LIMIT_EXCEEDED,15,RETRY_LATER,1
0.75,0.75,3388.23,WALLET,ICICI,BANK_TIMEOUT,4,NO_ACTION,0
0.6190476190476191,0.375,9352.12,CARD,SBI,CARD_EXPIRED,6,SEND_REMINDER,1
0.8059701492537313,0.46153846153846156,2044.61,WALLET,YESBANK,LIMIT_EXCEEDED,1,RETRY_NOW,0
0.7974683544303798,0.5,4609.74,UPI,YESBANK,NETWORK_ERROR,16,RETRY_NOW,0
0.9016393442622951,0.6666666666666666,6441.44,WALLET,HDFC,CARD_EXPIRED,14,RETRY_LATER,0
0.6172839506172839,0.45161290322580644,9417.26,CARD,HDFC,CARD_EXPIRED,20,SEND_REMINDER,1
0.660377358490566,0.5555555555555556,3501.89,CARD,SBI,INSUFFICIENT_FUNDS,12,NO_ACTION,0
0.9090909090909091,1.0,4456.84,CARD,HDFC,BANK_TIMEOUT,12,NO_ACTION,0
0.8,0.3333333333333333,314.38,WALLET,SBI,NETWORK_ERROR,11,NO_ACTION,0
0.7954545454545454,0.5,8408.0,CARD,SBI,AUTHENTICATION_FAILED,22,NO_ACTION,0
0.8604651162790697,0.5833333333333334,1065.42,NETBANKING,KOTAK,CARD_EXPIRED,19,NO_ACTION,0
0.47058823529411764,0.3333333333333333,2056.79,WALLET,AXIS,BANK_TIMEOUT,19,SEND_REMINDER,0
0.6,0.0,1649.48,NETBANKING,SBI,BANK_TIMEOUT,14,RETRY_LATER,0
0.0,0.0,1746.51,CARD,YESBANK,BANK_TIMEOUT,15,NO_ACTION,0
0.7078651685393258,0.5,7455.69,WALLET,KOTAK,LIMIT_EXCEEDED,0,SEND_REMINDER,0
0.8545454545454545,0.625,2328.65,CARD,KOTAK,NETWORK_ERROR,2,SEND_REMINDER,1
0.6551724137931034,0.7,7349.4,UPI,ICICI,BANK_TIMEOUT,15,RETRY_LATER,1
0.7142857142857143,0.3125,2068.02,WALLET,ICICI,LIMIT_EXCEEDED,1,NO_ACTION,0
0.926829268292683,1.0,4713.17,NETBANKING,HDFC,CARD_EXPIRED,7,RETRY_LATER,0
0.7526881720430108,0.30434782608695654,6278.65,UPI,YESBANK,NETWORK_ERROR,20,NO_ACTION,0
0.7058823529411765,0.4,6287.1,WALLET,AXIS,INSUFFICIENT_FUNDS,12,NO_ACTION,0
0.5,0.42857142857142855,6076.96,UPI,KOTAK,CARD_EXPIRED,13,RETRY_NOW,0
0.6,0.3,6649.65,NETBANKING,AXIS,INSUFFICIENT_FUNDS,9,NO_ACTION,0
0.6666666666666666,1.0,3789.48,NETBANKING,KOTAK,NETWORK_ERROR,12,RETRY_LATER,1
0.6632653061224489,0.3939393939393939,2643.65,CARD,HDFC,INSUFFICIENT_FUNDS,6,RETRY_LATER,0
0.8235294117647058,0.6666666666666666,4629.98,CARD,YESBANK,INSUFFICIENT_FUNDS,8,RETRY_LATER,1
0.9722222222222222,1.0,1169.55,UPI,KOTAK,NETWORK_ERROR,22,RETRY_NOW,1
0.8666666666666667,0.5,5556.61,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,9,RETRY_LATER,0
0.75,0.4666666666666667,2542.06,CARD,YESBANK,INSUFFICIENT_FUNDS,2,NO_ACTION,0
0.8181818181818182,1.0,149.58,UPI,YESBANK,NETWORK_ERROR,7,NO_ACTION,0
0.75,0.7,3020.67,CARD,ICICI,INSUFFICIENT_FUNDS,20,SEND_REMINDER,0
0.7280701754385965,0.41935483870967744,3977.95,NETBANKING,YESBANK,LIMIT_EXCEEDED,10,SEND_REMINDER,0
0.8846153846153846,0.6666666666666666,2168.89,WALLET,KOTAK,CARD_EXPIRED,23,RETRY_LATER,1
0.5454545454545454,0.8,2793.38,NETBANKING,SBI,LIMIT_EXCEEDED,6,RETRY_NOW,1
0.9113924050632911,0.7142857142857143,2938.1,CARD,HDFC,LIMIT_EXCEEDED,12,RETRY_LATER,1
0.5648148148148148,0.425531914893617,7051.35,CARD,YESBANK,INSUFFICIENT_FUNDS,4,NO_ACTION,0
0.7272727272727273,0.37037037037037035,9164.15,NETBANKING,SBI,INSUFFICIENT_FUNDS,11,RETRY_LATER,1
0.5,1.0,9879.49,UPI,KOTAK,LIMIT_EXCEEDED,4,RETRY_LATER,0
0.9191176470588235,0.5454545454545454,4502.42,CARD,ICICI,CARD_EXPIRED,4,NO_ACTION,0
0.6346153846153846,0.47368421052631576,6867.64,UPI,YESBANK,NETWORK_ERROR,11,SEND_REMINDER,0
0.8125,0.5333333333333333,5560.45,NETBANKING,HDFC,BANK_TIMEOUT,6,RETRY_NOW,0
0.673469387755102,0.5625,1141.92,CARD,YESBANK,LIMIT_EXCEEDED,22,RETRY_NOW,0
0.6962025316455697,0.4583333333333333,174.7,UPI,KOTAK,BANK_TIMEOUT,4,RETRY_NOW,0
0.8363636363636363,0.7777777777777778,4654.62,WALLET,SBI,CARD_EXPIRED,9,RETRY_LATER,0
0.7083333333333334,0.42857142857142855,5218.75,NETBANKING,AXIS,AUTHENTICATION_FAILED,13,NO_ACTION,0
0.8311688311688312,0.46153846153846156,5417.8,CARD,HDFC,NETWORK_ERROR,16,RETRY_NOW,0
0.7222222222222222,0.6,4374.76,NETBANKING,ICICI,CARD_EXPIRED,1,RETRY_LATER,1
0.7727272727272727,0.6,6751.28,NETBANKING,SBI,LIMIT_EXCEEDED,8,NO_ACTION,0
0.5833333333333334,1.0,9446.04,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,22,RETRY_NOW,1
0.7948717948717948,0.5625,2353.34,CARD,AXIS,BANK_TIMEOUT,12,NO_ACTION,0
0.6964285714285714,0.5294117647058824,9416.85,UPI,HDFC,CARD_EXPIRED,20,RETRY_LATER,0
0.8235294117647058,0.5555555555555556,9698.76,NETBANKING,YESBANK,BANK_TIMEOUT,5,RETRY_NOW,0
0.6153846153846154,0.6,4326.88,WALLET,YESBANK,INSUFFICIENT_FUNDS,5,RETRY_LATER,0
0.8125,0.47619047619047616,4192.52,WALLET,KOTAK,BANK_TIMEOUT,22,NO_ACTION,0
0.7272727272727273,0.4583333333333333,4405.33,NETBANKING,YESBANK,CARD_EXPIRED,23,NO_ACTION,0
0.43333333333333335,0.4117647058823529,3082.09,UPI,SBI,BANK_TIMEOUT,5,NO_ACTION,0
0.8571428571428571,1.0,7829.38,WALLET,AXIS,AUTHENTICATION_FAILED,14,RETRY_NOW,0
0.6944444444444444,0.2727272727272727,8276.17,NETBANKING,SBI,BANK_TIMEOUT,23,NO_ACTION,0
0.7959183673469388,0.8,6393.39,WALLET,KOTAK,AUTHENTICATION_FAILED,13,SEND_REMINDER,1
0.7837837837837838,0.375,1955.69,CARD,ICICI,BANK_TIMEOUT,5,SEND_REMINDER,0
0.8947368421052632,0.5,3207.59,NETBANKING,YESBANK,LIMIT_EXCEEDED,2,NO_ACTION,0
0.6666666666666666,0.4,3726.6,CARD,SBI,LIMIT_EXCEEDED,15,RETRY_LATER,1
0.6222222222222222,0.6470588235294118,3143.7,WALLET,AXIS,CARD_EXPIRED,17,RETRY_LATER,1
0.6153846153846154,0.6,4326.88,WALLET,YESBANK,INSUFFICIENT_FUNDS,5,RETRY_NOW,0
0.5454545454545454,0.75,6235.25,WALLET,YESBANK,BANK_TIMEOUT,18,NO_ACTION,0
0.84,0.75,2390.75,NETBANKING,HDFC,NETWORK_ERROR,16,RETRY_NOW,1
0.6470588235294118,0.4444444444444444,3659.3,CARD,SBI,AUTHENTICATION_FAILED,1,NO_ACTION,0
0.0,1.0,265.16,CARD,AXIS,CARD_EXPIRED,3,RETRY_NOW,0
0.7857142857142857,0.5833333333333334,355.31,UPI,YESBANK,AUTHENTICATION_FAILED,12,RETRY_LATER,1
0.7333333333333333,0.75,9375.79,CARD,YESBANK,CARD_EXPIRED,12,NO_ACTION,0
0.7426470588235294,0.5142857142857142,8510.07,CARD,HDFC,NETWORK_ERROR,13,NO_ACTION,0
0.68,0.4375,2238.69,CARD,HDFC,LIMIT_EXCEEDED,2,SEND_REMINDER,1
0.7088607594936709,0.5652173913043478,7003.57,NETBANKING,SBI,BANK_TIMEOUT,13,RETRY_NOW,1
0.9166666666666666,0.0,2523.44,UPI,AXIS,INSUFFICIENT_FUNDS,6,RETRY_NOW,1
0.8775510204081632,0.5,5603.69,UPI,YESBANK,NETWORK_ERROR,21,NO_ACTION,0
0.8571428571428571,0.75,1332.36,NETBANKING,SBI,INSUFFICIENT_FUNDS,21,RETRY_NOW,0
0.5,1.0,3714.86,UPI,ICICI,AUTHENTICATION_FAILED,18,NO_ACTION,0
0.8333333333333334,0.5,7883.22,NETBANKING,KOTAK,CARD_EXPIRED,11,RETRY_LATER,0
0.75,0.2857142857142857,9299.06,CARD,HDFC,LIMIT_EXCEEDED,2,RETRY_LATER,0
0.8064516129032258,0.3333333333333333,1306.61,CARD,ICICI,AUTHENTICATION_FAILED,4,RETRY_LATER,1
0.8796296296296297,0.6153846153846154,9669.06,NETBANKING,HDFC,INSUFFICIENT_FUNDS,18,NO_ACTION,0
0.8974358974358975,0.5,4321.6,CARD,KOTAK,NETWORK_ERROR,23,NO_ACTION,0
0.8759124087591241,0.5294117647058824,9577.53,WALLET,AXIS,INSUFFICIENT_FUNDS,18,NO_ACTION,0
0.8095238095238095,0.4166666666666667,8130.11,UPI,KOTAK,LIMIT_EXCEEDED,20,RETRY_NOW,1
0.9191176470588235,0.5454545454545454,4502.42,CARD,ICICI,CARD_EXPIRED,4,SEND_REMINDER,0
0.7142857142857143,0.5,6673.95,WALLET,HDFC,NETWORK_ERROR,22,RETRY_NOW,0
0.6818181818181818,0.2857142857142857,2565.29,CARD,ICICI,CARD_EXPIRED,12,NO_ACTION,0
0.7333333333333333,0.35,1411.43,UPI,HDFC,INSUFFICIENT_FUNDS,18,SEND_REMINDER,1
0.7,0.3333333333333333,8760.32,CARD,SBI,BANK_TIMEOUT,20,NO_ACTION,0
0.6956521739130435,0.47619047619047616,8166.59,WALLET,AXIS,NETWORK_ERROR,20,SEND_REMINDER,0
0.8958333333333334,0.4,1497.72,WALLET,HDFC,INSUFFICIENT_FUNDS,1,NO_ACTION,0
0.9090909090909091,1.0,7518.71,NETBANKING,KOTAK,CARD_EXPIRED,8,RETRY_NOW,1
0.8947368421052632,0.125,8721.36,WALLET,AXIS,CARD_EXPIRED,11,RETRY_NOW,1
0.825,0.42857142857142855,6180.43,NETBANKING,SBI,BANK_TIMEOUT,3,SEND_REMINDER,0
