payment_id,customer_id,success_rate,recovery_rate,amount,payment_method,bank,failure_code,hour,action,success
88108c20-ae48-6955-0872-163e9b6c2417,9c1765f7-6882-44b9-aa5f-5bc75ada658d,0.85,0.3333333333333333,2623.45,CARD,ICICI,BANK_TIMEOUT,17,SEND_REMINDER,0
c30f0b7c-d00f-240a-2db0-208f32ea9595,3c88a8b6-55da-4c78-9fc6-a24a36ed3554,0.6271186440677966,0.22727272727272727,7095.41,WALLET,AXIS,INSUFFICIENT_FUNDS,7,SEND_REMINDER,0
e44308a6-b33d-49f6-f4eb-6cbff4eee6be,3000d8c5-0358-4c4c-b27b-ba076ab3117f,0.7549019607843137,0.48,8077.29,UPI,YESBANK,CARD_EXPIRED,6,RETRY_LATER,0
0e78c6eb-225c-4d22-3c8d-6be7754e2ed1,20980e1f-299c-4582-9ff3-95bf492b6f54,0.7647058823529411,0.25,1307.48,UPI,HDFC,AUTHENTICATION_FAILED,16,RETRY_NOW,1
006728dc-aecc-8da5-f49e-4ba8bf968821,d8b6c038-3446-49e7-88e5-cfbe173d3758,0.8571428571428571,0.0,3817.92,CARD,AXIS,AUTHENTICATION_FAILED,5,NO_ACTION,0
6cb8ff61-2832-de81-1b81-d75a0f1e3e59,c669f4e9-c18d-4af6-b406-e675d3b37bd3,0.6612903225806451,0.2857142857142857,9793.7,CARD,YESBANK,INSUFFICIENT_FUNDS,7,NO_ACTION,0
bdaff22c-5a18-55bb-7226-cc26979a97c0,ff2f92c2-c23b-48fb-8174-d67ce9367bbc,0.5,1.0,6755.42,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,11,NO_ACTION,0
e9f4f103-bce3-b427-e83b-f25cecfbd877,46d093e6-f09b-403b-912a-549a53f3189e,0.8695652173913043,0.3333333333333333,2614.06,CARD,HDFC,INSUFFICIENT_FUNDS,14,RETRY_NOW,0
9e7dd398-1103-41b0-4ba7-c0cfde3b8f2d,c242c2f6-f5ab-4b90-b228-d046ee5e6242,0.7164179104477612,0.5263157894736842,1797.17,WALLET,KOTAK,BANK_TIMEOUT,22,RETRY_NOW,1
7f87b4e8-dc9a-96e9-6029-6027b7f5fe48,432919ce-7db8-4f9c-bc8c-b320f9108d78,0.8571428571428571,0.2,4078.44,NETBANKING,AXIS,INSUFFICIENT_FUNDS,23,RETRY_LATER,0
eabd6b1d-81da-1ba2-d8d9-4bab1ce31c5f,d9c8f881-32a3-4c7d-9b4a-9232445f281f,0.25,1.0,9896.69,CARD,ICICI,BANK_TIMEOUT,21,RETRY_LATER,1
78a6c89b-5d80-5fef-8688-1c5bc0fce5b7,6c366f13-889c-4386-9ba7-bcd933a0f76d,0.5,0.3333333333333333,8275.79,WALLET,SBI,LIMIT_EXCEEDED,22,NO_ACTION,0
f8ceba27-8430-7e93-eac5-3e067837fe2f,7a382333-d722-4855-bcbb-bb4865ad0069,0.8,0.0,1987.44,NETBANKING,HDFC,NETWORK_ERROR,18,SEND_REMINDER,0
2738f467-8092-6d60-c929-b84a3e9e75cd,1f5cce29-6578-4c76-9033-8ace525cd59c,0.7207207207207207,0.3225806451612903,141.54,WALLET,YESBANK,BANK_TIMEOUT,4,RETRY_NOW,0
6d4d5484-38dd-dffa-cbee-fe3d1bbee6ae,69cf7259-8e1d-41e4-951c-9f36b3bdaab9,0.8382352941176471,0.36363636363636365,3086.62,CARD,ICICI,LIMIT_EXCEEDED,2,SEND_REMINDER,1
2fe52088-f18d-a15c-fbf3-d89ddada0faf,ad0536c2-4e49-439b-a97b-0b821773eeca,0.75,0.5,6197.03,UPI,AXIS,BANK_TIMEOUT,5,NO_ACTION,0
f2b56169-c1a4-b8ac-9d41-e1b64098eea3,aa282f8b-2e65-42d3-8617-659b22cf251e,0.8,0.5,6315.16,WALLET,AXIS,BANK_TIMEOUT,20,NO_ACTION,0
f3455ebd-8192-7484-5ae0-4f1913549a2f,d1302cbb-e36e-482e-978c-053fad95a3b7,0.7111111111111111,0.46153846153846156,431.17,NETBANKING,AXIS,AUTHENTICATION_FAILED,6,SEND_REMINDER,0
b70abdcc-a1a7-4b90-9056-58472998a224,587bfcfa-76f9-4d91-bbec-3212f5ce2554,0.8367346938775511,0.625,4192.43,UPI,HDFC,BANK_TIMEOUT,22,RETRY_NOW,1
6b170592-1bc6-eec6-3825-743ecb659e53,7340a014-3c8b-4a44-af2e-9f8e132b4c4f,0.7761194029850746,0.6,4925.34,NETBANKING,SBI,LIMIT_EXCEEDED,17,RETRY_NOW,0
867e0d12-485a-0a94-86e3-64f797ee5059,122afd6a-e954-4bec-a532-40c5ff740685,0.4444444444444444,0.6,8662.31,CARD,AXIS,BANK_TIMEOUT,10,SEND_REMINDER,1
867e0d12-485a-0a94-86e3-64f797ee5059,122afd6a-e954-4bec-a532-40c5ff740685,0.4444444444444444,0.6,8662.31,CARD,AXIS,BANK_TIMEOUT,10,RETRY_LATER,1
40d76315-17ec-9cac-b144-7f212aabf96a,350fe9c3-3622-40fc-bdab-65911477fc2d,0.75,0.5,826.69,NETBANKING,AXIS,LIMIT_EXCEEDED,8,RETRY_NOW,0
9d8e1b1e-4029-03a9-4af7-41316b8ab004,1a3dcfd3-1280-466d-a233-983b95eefd7a,0.6694915254237288,0.48717948717948717,2315.88,WALLET,KOTAK,INSUFFICIENT_FUNDS,15,RETRY_LATER,1
67dd4cce-cd09-2846-26d3-4b6a4a3e2c3d,ee5dbf0f-b6f8-4487-92d9-e3a2f15cdaf3,0.7941176470588235,0.5714285714285714,1906.44,CARD,YESBANK,INSUFFICIENT_FUNDS,22,SEND_REMINDER,1
9e626c82-cf55-fa81-eded-163f3c366172,cb7ca2ef-6e57-4d4d-b56c-ca7d551e737c,0.0,1.0,2131.92,NETBANKING,YESBANK,NETWORK_ERROR,19,RETRY_LATER,1
54a294b2-d254-1da4-d992-72897ab2c95e,ae131208-ed23-4369-b2f4-5f1cfb1e99b9,0.9,0.6666666666666666,5551.43,UPI,HDFC,NETWORK_ERROR,3,NO_ACTION,0
83bc55af-b16a-b2cf-c4f1-77a2ac608172,ef447e63-29bd-49ec-867c-51bb452227de,0.92,0.5,8135.1,CARD,HDFC,INSUFFICIENT_FUNDS,13,NO_ACTION,0
c7112d1d-bdff-ff9f-9a22-3ba1bd45c06d,a8001c87-35e3-4a52-bee9-c5ba67b2748b,0.725,0.45454545454545453,4283.05,NETBANKING,YESBANK,BANK_TIMEOUT,17,SEND_REMINDER,0
0e78c6eb-225c-4d22-3c8d-6be7754e2ed1,20980e1f-299c-4582-9ff3-95bf492b6f54,0.7647058823529411,0.25,1307.48,UPI,HDFC,AUTHENTICATION_FAILED,16,NO_ACTION,0
9b4f592e-afee-2caf-5c12-5d1df637c240,8087eded-c8cc-496c-8695-b31e90844c24,0.826530612244898,0.29411764705882354,6277.47,WALLET,ICICI,BANK_TIMEOUT,14,SEND_REMINDER,0
d26e1f55-27fc-26c0-3c42-3148216645be,b0700043-c9bd-4f9b-8ad7-f7a59bab42ec,0.8333333333333334,0.0,8559.34,NETBANKING,HDFC,CARD_EXPIRED,16,RETRY_NOW,1
20063ac8-e1ca-7457-6cb6-1541fd30651f,a83ad9da-ac54-4671-9f92-9bf77dd3cd70,0.7115384615384616,0.6666666666666666,2032.49,UPI,SBI,AUTHENTICATION_FAILED,9,NO_ACTION,0
38f35af0-892f-8ad9-b3f8-ddaf74baf042,3af2e353-cc2c-4330-b7cc-3b645612a045,0.5714285714285714,1.0,7211.4,UPI,ICICI,CARD_EXPIRED,12,RETRY_LATER,1
d7f62dfb-4956-38ba-6637-ee26a9f68854,15fc4efe-f652-4475-9e3e-983fd44f373f,0.8125,0.3333333333333333,8245.79,NETBANKING,KOTAK,BANK_TIMEOUT,3,NO_ACTION,0
6cb19f63-fcf4-4442-3185-2bbab215e27e,478a651a-d285-4afa-b995-d11a33312b0e,0.8872180451127819,0.6,1480.68,WALLET,AXIS,LIMIT_EXCEEDED,17,SEND_REMINDER,0
b8b493b2-5c44-4490-0196-1ca8b61a1652,ccc7ac02-0f88-42ac-b318-e81c5210baaa,0.6630434782608695,0.41935483870967744,5230.47,UPI,AXIS,LIMIT_EXCEEDED,11,NO_ACTION,0
0bc58e9d-6ba1-886e-4795-0f47fa6217b8,3caebda1-fc98-496f-a1c1-8e88d03e4d2e,0.8695652173913043,0.3333333333333333,2039.12,CARD,YESBANK,INSUFFICIENT_FUNDS,16,SEND_REMINDER,1
505e93fe-c4d3-a4e5-d3d9-4a4e532d94fa,7708442b-e37c-4842-ad74-14776be0a9e3,0.6153846153846154,0.55,6577.22,UPI,HDFC,CARD_EXPIRED,13,RETRY_LATER,0
bf910af5-d5a3-e91f-6e0f-435bec36789c,f0fa8460-32e9-4bd4-8bda-a8e2a5b43428,0.6612903225806451,0.6666666666666666,5612.61,UPI,ICICI,INSUFFICIENT_FUNDS,20,NO_ACTION,0
dff3712f-a39c-7cea-8082-8e45ac2f3ecf,7708fd1d-42a0-4d7c-9fa3-d7b7a5a373d3,0.7555555555555555,0.45454545454545453,9531.11,UPI,ICICI,LIMIT_EXCEEDED,11,NO_ACTION,0
35e14b71-3a54-fd7a-5b05-57f1341c5584,7b3d0cae-fa0d-439c-98cb-7293ac5db5f3,0.711864406779661,0.47058823529411764,5279.46,UPI,AXIS,CARD_EXPIRED,20,NO_ACTION,0
702e108c-1956-80f5-bea3-14b66c96703b,1fdcac43-95bb-49b0-b121-80c0cd184fc0,0.7352941176470589,0.8888888888888888,8620.37,UPI,YESBANK,LIMIT_EXCEEDED,16,RETRY_LATER,0
ce01ffc6-52b6-d264-b6dd-f4bbe00afa40,942415e4-40c6-48c6-93b6-c4f987028e6d,0.6933333333333334,0.43478260869565216,9320.29,WALLET,AXIS,AUTHENTICATION_FAILED,4,NO_ACTION,0
9625fbff-59ab-46b9-7577-a5e74695b2a5,864328d5-6b62-4906-99a3-272502b548cc,0.8333333333333334,0.0,8064.66,NETBANKING,ICICI,LIMIT_EXCEEDED,4,RETRY_NOW,0
1b3a1c4e-4cfc-86f3-34be-486df3ca6be2,30df703b-a484-4615-befb-5dbb46c4e01e,0.625,0.6666666666666666,3294.63,WALLET,HDFC,AUTHENTICATION_FAILED,2,NO_ACTION,0
31df938f-5ae9-014a-3ad5-402f65d91257,7b6cd868-5718-419b-bb5d-d70969c9a02a,0.7936507936507936,0.6153846153846154,5097.21,NETBANKING,YESBANK,LIMIT_EXCEEDED,2,RETRY_LATER,1
67122550-cadf-49a9-5d8c-11acdc8fcbfa,68e85fd1-6955-41bc-96cf-2ecacedf93a0,0.71875,0.4444444444444444,4077.1,CARD,SBI,BANK_TIMEOUT,21,SEND_REMINDER,0
e1b67582-9c71-5824-0d14-94c24ffe72c7,418c22c0-ce51-48f7-98aa-952ee48990b9,0.0,0.0,2547.87,WALLET,KOTAK,INSUFFICIENT_FUNDS,1,RETRY_NOW,0
08b50b9b-e2c5-fbd5-302f-136b7532f988,f64c75af-5a04-4b9e-b921-ee375fc07d64,0.9285714285714286,0.5,8228.95,CARD,HDFC,NETWORK_ERROR,9,SEND_REMINDER,0
c79ac349-0abf-93a2-3c47-928a99cfe1c1,60feb552-b5a3-4072-b6d8-908f8bc5b642,0.8,0.5833333333333334,3001.15,UPI,SBI,LIMIT_EXCEEDED,9,SEND_REMINDER,0
766ef5c4-4823-375b-9ad1-b6d94baccc64,850341b9-8314-46d9-8882-ace14fa8ca8a,0.711864406779661,0.6470588235294118,3639.13,WALLET,ICICI,NETWORK_ERROR,1,RETRY_LATER,1
1fc8ef18-58f7-7ab5-7f99-7fc17fb1160c,e722bdc4-3f37-41b3-ab82-a03ce1f889e2,0.6744186046511628,0.5714285714285714,8275.02,NETBANKING,KOTAK,AUTHENTICATION_FAILED,22,SEND_REMINDER,0
1a634ad4-d3d9-c621-66b0-679f01cc83c0,a9950eb5-1e50-4177-af13-adc1efbd946e,0.8666666666666667,0.5,5560.32,UPI,KOTAK,NETWORK_ERROR,11,RETRY_LATER,0
328a8c1c-f05e-12fb-50ad-cca43bb83951,5de43c15-e22c-41d2-83e5-7dea08e32d71,0.5737704918032787,0.5,3376.29,UPI,HDFC,LIMIT_EXCEEDED,12,RETRY_NOW,0
cfc236f7-6ff9-845e-f412-1b9ad5344db8,9afbed4a-c42c-4d0a-a242-7215d77c9e32,0.75,0.4,2988.97,WALLET,YESBANK,LIMIT_EXCEEDED,18,NO_ACTION,0
b5b53417-4aa4-6356-0f8f-6a5173fc98f0,e418705c-f8c7-46d7-bc86-122f8ce36ea0,0.8181818181818182,1.0,4292.99,NETBANKING,ICICI,NETWORK_ERROR,14,RETRY_LATER,1
383eb80c-269c-20bf-76c8-5113c3ec991c,e55f4547-a0a5-4c24-8da4-166ac358262b,0.75,0.4,7553.37,UPI,KOTAK,INSUFFICIENT_FUNDS,23,SEND_REMINDER,0
faf261c9-eed5-9c2c-4e3e-d21d8b485c6e,5f0de82d-2481-481a-b53d-335cffd2194f,0.8350515463917526,0.375,2397.03,CARD,AXIS,INSUFFICIENT_FUNDS,22,RETRY_LATER,0
078d8de7-38ed-9ea1-d310-693e7c41bc6f,00eaabb7-67cf-49d7-b61b-054dbc63e3ae,0.6666666666666666,0.8,4287.41,WALLET,KOTAK,AUTHENTICATION_FAILED,21,RETRY_NOW,1
bb07090d-8802-6c23-c310-3592124368aa,0e7cf42f-270d-4a08-b797-99148655f396,0.7894736842105263,0.5833333333333334,3175.72,WALLET,ICICI,CARD_EXPIRED,20,RETRY_NOW,1
082aeee7-41e4-513d-0945-f6ec0ca974cf,9b6cfe35-3593-4fe7-992d-17d9e9b2dbaa,0.7586206896551724,0.42857142857142855,1214.56,NETBANKING,ICICI,AUTHENTICATION_FAILED,9,NO_ACTION,0
64fcdfaf-5a1c-5b74-52d2-b6638571367d,d0009209-36c6-464d-bdea-df2701de0162,0.4166666666666667,0.42857142857142855,4801.86,UPI,YESBANK,BANK_TIMEOUT,23,NO_ACTION,0
88a617fc-b08c-610a-f914-3d8b695562df,16bf01e8-d117-4313-9ccd-d4f5483b956a,0.9111111111111111,0.25,2345.8,WALLET,HDFC,INSUFFICIENT_FUNDS,7,RETRY_NOW,1
344156b0-4569-df24-b18a-4009d08cc0e4,0f1cf0dc-89d1-4ed5-afac-adb95f0eb060,0.8658536585365854,0.5454545454545454,4681.38,UPI,ICICI,AUTHENTICATION_FAILED,8,RETRY_LATER,1
55121999-9a45-d191-0273-7c027939ff6c,9dc6bc44-d519-4884-a641-8d26ccb90fd0,0.8867924528301887,0.4166666666666667,4629.58,WALLET,KOTAK,INSUFFICIENT_FUNDS,7,RETRY_NOW,0
1f12a25f-b44f-da33-57cb-110a1242e085,2bb8041f-1df0-48d4-abac-47342fd421e5,0.75,0.5384615384615384,1071.72,CARD,AXIS,LIMIT_EXCEEDED,6,NO_ACTION,0
37cd5c05-21a7-1f8c-30f6-eca8fe096ecb,281ab2b1-34fd-4125-b315-d5d264f0a36f,0.75,0.0,5079.32,CARD,YESBANK,AUTHENTICATION_FAILED,12,NO_ACTION,0
8db0a101-7e84-0ea1-2684-0363c57387b1,02a8b6d3-df8c-4576-bb94-e1308ce1d8a3,0.6285714285714286,0.46153846153846156,8640.88,WALLET,AXIS,INSUFFICIENT_FUNDS,3,RETRY_NOW,0
5d1553d2-0e86-9af8-78a8-c36cc5b14bfc,18f8cfe0-e325-4065-b147-499e89f29af6,0.8151260504201681,0.6818181818181818,6188.65,UPI,YESBANK,NETWORK_ERROR,21,RETRY_NOW,1
fb69dc84-e24c-32d3-0424-e73afd7a156d,00b571c3-f785-4ce8-b789-702ff2be394b,0.7899159663865546,0.36,1990.96,WALLET,AXIS,LIMIT_EXCEEDED,22,RETRY_LATER,0
b4dbc663-3032-85d1-6ffa-d0f6f04ca8a1,637adc8c-a97b-48a3-a763-f4bca73ab166,0.9452054794520548,0.75,9180.79,UPI,ICICI,INSUFFICIENT_FUNDS,6,RETRY_NOW,1
67588938-7056-d97d-1a47-04308d41d53f,39ce7e86-af38-4563-aa78-2666db4fc0a3,0.625,0.3333333333333333,1920.16,WALLET,HDFC,CARD_EXPIRED,22,RETRY_NOW,0
ad8fca37-fb4f-d77a-ac7d-90dc48961e19,9109cd80-5e38-403c-9a82-dd07ec0fa601,0.803921568627451,0.6,3710.55,UPI,SBI,NETWORK_ERROR,15,SEND_REMINDER,1
d70c28ce-5373-c902-e9ee-5df7bf289372,d9d2c799-7c59-47a8-8918-7366e0102957,0.7560975609756098,0.5,6778.88,WALLET,YESBANK,AUTHENTICATION_FAILED,21,NO_ACTION,0
7075f25c-5c5d-9baa-a827-c5833a7ff5d0,9277a7b4-4c80-42d3-ae31-258252b4ffcf,0.6730769230769231,0.4117647058823529,9765.33,CARD,KOTAK,AUTHENTICATION_FAILED,14,RETRY_NOW,0
42abea8e-22a5-a9ab-be79-ade089b5cece,3128836d-cb8b-4a56-b789-ab5a7ad459cc,0.7692307692307693,0.5555555555555556,3867.24,NETBANKING,HDFC,LIMIT_EXCEEDED,1,SEND_REMINDER,1
b003885c-2e13-e856-c991-f8276f033947,de22c110-5d2e-40fe-9ed7-a77f2bf12590,0.6515151515151515,0.43478260869565216,575.68,UPI,SBI,AUTHENTICATION_FAILED,16,RETRY_LATER,0
35b9f3a6-cfa8-c62b-fad5-408091f28432,2812b1c7-62b3-400b-a84f-5c7f37c7a6ad,0.7536231884057971,0.5882352941176471,8647.57,CARD,AXIS,BANK_TIMEOUT,12,RETRY_NOW,1
05757105-164e-7880-2175-99f6e0173c11,d7c5b1e5-c786-4df7-8a35-9094e3eedca2,0.8382352941176471,0.36363636363636365,9375.68,NETBANKING,YESBANK,NETWORK_ERROR,20,SEND_REMINDER,0
fecc1246-2be3-625e-a56a-31be0000167f,9bb1f3ea-620a-4eba-939c-bb3b1f8306fb,0.8508771929824561,0.47058823529411764,6307.33,UPI,KOTAK,CARD_EXPIRED,7,RETRY_NOW,0
017ff185-18a8-1c89-24fa-725336356d69,4817ae9d-0e7a-4da2-8b33-8f27e8f7f0ab,0.78125,0.14285714285714285,6918.89,CARD,AXIS,BANK_TIMEOUT,20,RETRY_LATER,0
f6380ce6-d563-0c0c-5270-f474f7a46daf,0972dd4f-5a1b-4305-bddd-76526243ee40,0.65625,0.36363636363636365,820.06,NETBANKING,AXIS,BANK_TIMEOUT,15,NO_ACTION,0
fa2e3efe-21e5-64b9-3c15-990c515ab52c,6768e137-880e-401d-981e-5f5310816363,0.6666666666666666,0.46153846153846156,152.73,CARD,HDFC,AUTHENTICATION_FAILED,12,SEND_REMINDER,1
4b1355b4-d027-1fb5-77de-07ac2ae36b57,a7b71228-f2cb-4097-8fc5-2365e4e1251e,0.5,0.4,2659.27,WALLET,KOTAK,LIMIT_EXCEEDED,23,NO_ACTION,0
35847f08-e316-2bd8-0ea9-7cd7f723cbc3,62dcca8b-3728-4239-8287-ab5e28d0adb6,0.75,0.6666666666666666,560.53,NETBANKING,AXIS,INSUFFICIENT_FUNDS,0,RETRY_LATER,1
ed6fd327-c52f-4ea3-4e77-b03d55a9f47f,a5665b77-6290-4e6e-979e-b4cd2b990a42,0.9404761904761905,0.4,9078.32,UPI,SBI,AUTHENTICATION_FAILED,22,NO_ACTION,0
cc7dba56-68c1-f247-3450-173b6344153e,219452e1-2384-48f9-b74a-8b374c03d766,0.6111111111111112,0.42857142857142855,1044.01,UPI,SBI,AUTHENTICATION_FAILED,8,RETRY_LATER,0
61521394-6431-8a05-4242-9aeae3e38e29,2f282376-c1d7-4972-a9c6-b02c9f2876c6,0.7142857142857143,0.5625,3079.88,WALLET,YESBANK,AUTHENTICATION_FAILED,10,SEND_REMINDER,0
8752571e-b143-77ee-913a-fc00a9f43109,3a509368-6b32-4b8b-a2a3-f98b34afc687,0.4444444444444444,0.5,7810.95,WALLET,AXIS,NETWORK_ERROR,9,RETRY_NOW,0
b55cabc0-b176-6f1d-11fc-a2b673e10e4c,c22dfaa2-a77b-4707-b6a5-64d6b82f42ae,0.6578947368421053,0.38461538461538464,8415.27,CARD,SBI,LIMIT_EXCEEDED,12,RETRY_LATER,1
400d7cd2-a798-9e8a-74ac-9a86d779f630,d954e7f8-2bd9-4c37-85d6-5a97f209178c,0.8333333333333334,1.0,9902.61,NETBANKING,AXIS,AUTHENTICATION_FAILED,5,NO_ACTION,0
b9111a8b-b9fc-4015-2225-8a0b25797c74,049574ad-53b1-439d-b200-ba9240fc54ae,0.6521739130434783,0.5,9608.38,NETBANKING,AXIS,BANK_TIMEOUT,11,RETRY_LATER,1
3df184a5-b911-5bd5-58ce-03bb9d90775f,25a0eb63-3666-499b-bec6-b5959f52a162,0.8267716535433071,0.4090909090909091,5741.22,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,13,RETRY_NOW,0
ee736eec-06ce-0711-0018-d38779183277,0b3dcc50-df08-4fb3-b13e-df635ff795b9,0.75,0.0,8042.56,WALLET,AXIS,LIMIT_EXCEEDED,17,SEND_REMINDER,0
4df7de2e-283f-5c2a-6b42-9c79e93bedaf,26a26560-6d08-4eef-9998-1d84e0d7c255,0.7547169811320755,0.5384615384615384,1383.8,WALLET,KOTAK,INSUFFICIENT_FUNDS,0,NO_ACTION,0
7fc3eeca-bf0e-3661-665e-22bd13c96c54,0eb69099-1135-4d76-9797-bf6614bde937,0.8,0.0,1901.71,WALLET,KOTAK,BANK_TIMEOUT,22,SEND_REMINDER,0
18e5299c-97bc-3942-4cc7-aa0b4e5f0561,420cdceb-1fa0-45de-95bd-b127ad2ef342,0.82,0.4444444444444444,3635.73,UPI,ICICI,CARD_EXPIRED,20,NO_ACTION,0
0fd56138-0565-a04f-1945-a7e4d32744a5,98cdcad5-597f-4efc-bc37-2bcd1635e26c,0.6020408163265306,0.41025641025641024,2802.72,NETBANKING,ICICI,INSUFFICIENT_FUNDS,1,RETRY_NOW,0
7c814141-c384-71fd-5f61-2868309c3df5,86bf3fb6-0991-4af0-84d9-e93e710b2067,0.6693548387096774,0.6341463414634146,5882.15,NETBANKING,ICICI,LIMIT_EXCEEDED,17,RETRY_LATER,0
96bbdfdc-6c73-da22-075f-ac5e8899e8e8,b1aedadc-445f-4901-b7f2-0f6bc5e6cac2,0.717948717948718,0.5151515151515151,8517.16,CARD,SBI,LIMIT_EXCEEDED,0,RETRY_NOW,1
6ce12962-4450-70b5-ceb8-d6723bda89ab,d76b17c4-6852-4bbd-9559-099347d17328,0.0,0.0,6785.71,WALLET,AXIS,INSUFFICIENT_FUNDS,9,NO_ACTION,0
33c4d864-390d-325a-9705-c6cf3d9cd1b4,f8e067ab-ef15-4fe2-84cd-1f5f6a18a01f,0.8783783783783784,0.3888888888888889,8403.56,NETBANKING,ICICI,NETWORK_ERROR,4,RETRY_LATER,1
d493b109-c14b-8c4f-94b9-7813dc025662,ac092478-4f1c-4201-bd21-65c698fac011,0.7647058823529411,0.5,810.3,NETBANKING,ICICI,BANK_TIMEOUT,14,RETRY_NOW,1
8c20a654-7305-d926-36de-c18d416c5c9a,22ef85a4-d949-4799-a1c4-86177c2e1aad,0.6666666666666666,0.5,2600.17,UPI,ICICI,CARD_EXPIRED,18,SEND_REMINDER,0
553240ac-1618-4325-2cbd-fbc9035a74c8,8c054248-cabb-4bbc-a57e-e7deed8a9183,0.8888888888888888,1.0,8190.5,WALLET,AXIS,BANK_TIMEOUT,10,RETRY_LATER,1
b5f5de2f-7943-9089-fa74-aacba1f26063,93761e73-3fae-4766-9d48-b7f730ba8d03,0.7321428571428571,0.5333333333333333,1529.91,NETBANKING,ICICI,INSUFFICIENT_FUNDS,5,RETRY_NOW,1
86ce7871-5685-083a-99fd-6224bcb433ee,b66320d9-dbac-4fba-8862-86408d739dbb,0.6428571428571429,0.8,6465.3,NETBANKING,ICICI,AUTHENTICATION_FAILED,3,NO_ACTION,0
4412d5f9-831d-a36a-1779-9385b36d9b77,94bc2e39-08ba-48fd-a011-7bf8c03d59fa,0.5967741935483871,0.68,4021.74,WALLET,SBI,LIMIT_EXCEEDED,15,RETRY_NOW,0
e3bb8111-11b3-6a1d-faea-c97c92209171,f276fbbb-6904-48e2-b13d-8fc67ef34f55,0.7692307692307693,1.0,5460.7,WALLET,ICICI,CARD_EXPIRED,16,RETRY_LATER,1
8af3b0fc-1abb-8a20-1a87-89dc10811e98,e8acc2b8-d103-4342-b5c2-683d3b5fbe38,0.75,0.6153846153846154,4895.16,UPI,KOTAK,AUTHENTICATION_FAILED,19,NO_ACTION,0
2d0498a2-28e7-b012-26ca-0ddbbb841506,8c3f0fae-17f8-4f00-91fc-bb50c2419415,0.5714285714285714,0.3333333333333333,5600.69,NETBANKING,AXIS,LIMIT_EXCEEDED,18,SEND_REMINDER,0
9ae0337b-6c48-0ab9-5820-7cd4ed3956ce,1489d263-4e15-4515-9b60-2b8f300aaa88,0.8760330578512396,0.2,8465.17,WALLET,ICICI,LIMIT_EXCEEDED,3,RETRY_LATER,1
14b32f2f-78f2-ce38-392c-a94b853fb1ca,1771b063-9be9-4441-85fd-d1184160b8e4,0.7368421052631579,0.4,2390.4,NETBANKING,SBI,BANK_TIMEOUT,4,RETRY_LATER,1
81430f21-a8d5-d3d8-5fe6-862dbac6e7c2,d3635760-1374-46c5-8262-4242631e7a23,0.6666666666666666,0.0,2118.49,WALLET,ICICI,NETWORK_ERROR,9,RETRY_LATER,0
2d09aff1-8c93-38fa-7815-641874be01fc,fe8f2f71-b16d-4f9f-9efe-514e913a83de,0.6923076923076923,1.0,9610.26,NETBANKING,AXIS,INSUFFICIENT_FUNDS,8,RETRY_NOW,1
6fc1a462-5609-ae29-83a8-56c2dd6c3338,8a86f1ae-7102-46ae-9e42-62b8f4275a3f,0.6153846153846154,0.6,6224.03,NETBANKING,KOTAK,AUTHENTICATION_FAILED,1,RETRY_LATER,0
80ab068d-d924-9705-01a8-86d5dafa6845,8064ac9f-fe04-404b-b923-034fb945b2c6,0.9491525423728814,0.6666666666666666,3873.89,NETBANKING,SBI,LIMIT_EXCEEDED,12,RETRY_NOW,1
9bce4c43-bc65-7683-4033-d05c29234c8d,bc39c976-aae8-4282-ad2b-f5938ce23a7b,0.3333333333333333,0.5,4567.74,WALLET,YESBANK,CARD_EXPIRED,1,NO_ACTION,0
f95a73bf-49e0-80e9-4e83-3a2620295fc3,183822ed-cafe-4065-b97f-b25cf819ee2a,0.9649122807017544,0.5,6114.69,NETBANKING,SBI,INSUFFICIENT_FUNDS,6,NO_ACTION,0
4c855d30-9b0b-22f4-eb13-54d711df7ed4,e85e2262-cb19-422b-a0c0-d838afce7473,0.3333333333333333,0.75,1282.54,CARD,AXIS,INSUFFICIENT_FUNDS,7,RETRY_NOW,1
363a5de3-70c1-7ea2-fe9c-fd259b1557a7,1d352fc5-fe33-4a65-8a05-f6c903f317ca,0.6363636363636364,0.7,9510.9,WALLET,HDFC,AUTHENTICATION_FAILED,23,NO_ACTION,0
ffc05e4c-ef51-61f7-c6ba-5a5b0ed029f8,6eec5df0-90da-4b5c-9e37-ff540298912c,0.6818181818181818,0.42857142857142855,8333.78,WALLET,ICICI,BANK_TIMEOUT,21,RETRY_LATER,0
2537ce2f-1552-05bb-55d7-689ab86401dc,f0322c86-ca07-4842-922e-ea8aa126ee77,0.6875,0.4,2984.58,WALLET,YESBANK,BANK_TIMEOUT,20,SEND_REMINDER,0
ba1f3373-9c24-9004-b1e5-777549b6d549,c20e1544-941b-4606-86fb-2b5383b5f07d,0.8571428571428571,0.125,8523.63,CARD,SBI,NETWORK_ERROR,21,RETRY_NOW,0
557e2461-1128-68c6-247f-b8c80dc30517,07e10f3c-561d-462d-b71d-ed437f388e71,0.8695652173913043,0.3333333333333333,6637.84,WALLET,YESBANK,CARD_EXPIRED,17,NO_ACTION,0
